File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;161539;'20190724122356;3413058;'56560000;'61;'t Motje;'5;';8800;Roeselare;;'63112,349;'181344,623;';N;IRREG;2;4;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;351663;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;161540;'20190724121556;3413059;'56560000;'61;'t Motje;'7;';8800;Roeselare;;'63165,22;'181334,59;';N;IRREG;2;4;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;355532;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;177729;'20191125010112;4357775;'56560000;'61;'t Motje;'8;';8800;Roeselare;;'63187,965;'181330,486;';N;IRREG;2;4;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;357059;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;161541;'20190724115950;3413060;'56560000;'61;'t Motje;'10;';8800;Roeselare;;'63231,459;'181321,023;';N;IRREG;2;4;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;331632;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;107607;'20191127102244;1503667;'56560000;'61;'t Motje;'12;';8800;Roeselare;;'63241,036;'181366,17;';N;IRREG;2;4;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;333574;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;175444;'20190724113952;4230977;'56560000;'61;'t Motje;'14;';8800;Roeselare;;'63238,857;'181412,733;';N;IRREG;2;8;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;335234;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;161542;'20190724113954;3413061;'56560000;'61;'t Motje;'15;';8800;Roeselare;;'63210,909;'181414,738;';N;IRREG;2;8;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;336056;;BU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;161543;'20190724111953;3413062;'56560000;'61;'t Motje;'17;';8800;Roeselare;;'63160,061;'181417,474;';N;IRREG;3;8;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;337443;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;161544;'20191210124020;3413064;'56560000;'61;'t Motje;'26;';8800;Roeselare;;'62980,548;'181396,101;';N;GLASS;2;8;Undefined;Unknown;;None;;;';;';;Y;;;;'01/10/2017 10:52:04;1;342788;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;6610571;'20200309104325;6104192;'56560000;'1030;Azalealaan;'2;';8800;Roeselare;;'63418,977;'181598,022;'Residentie Camelia;N;IRREG;5;12;Undefined;Unknown;;None;;;';;';BUILDING_PROJECT;Y;;;;'01/10/2017 10:52:04;1;10928173;;LU;1;';';';';';;;;;;;;';;';;Y;;;;'01/10/2017 10:52:04
;;;Zoning;4547964;'20191109094843;W01-C-Roeselare-FH05;4547964;'20191109094843;W01-C-Roeselare-FH05;12268;FTTH-Cu;;';';;;;;;;6728513;'20190917142318;875688;'56560000;'1030;Azalealaan;'3;';8800;Roeselare;;'63384,94;'181623,777;';N;IRREG;3;12;Undefined;Unknown;;None;;;';;';;Y;;;;'20/10/2017 00:39:09;1;10932003;;LU;1;';';';';';;;;;;;;';;';;Y;;;;'20/10/2017 00:39:09
