5688370;W02-D-Evere-FH01;15485;1015647;2583352;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;20180513;;;;;;;;;;;;;20181201;20200115
5688370;W02-D-Evere-FH01;15485;1015647;2583353;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;20180513;;;;;;;;;;;;;20181201;20200115
5688370;W02-D-Evere-FH01;15485;1119911;2574121;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;3;20190905;;;;;;;;;;;;;20181201;20200930
5688370;W02-D-Evere-FH01;15485;1119911;11323233;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;3;;;;;;;;;;;;;;20181201;20200930
5688370;W02-D-Evere-FH01;15485;1119911;11323234;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;3;;;;;;;;;;;;;;20181201;20200930
5688370;W02-D-Evere-FH01;15485;1119911;11323235;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;3;;;;;;;;;;;;;;20181201;20200930
5688370;W02-D-Evere-FH01;15485;1120013;10479014;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;20190923;;;;;;;;;;;;;20181201;20191220
5688370;W02-D-Evere-FH01;15485;1120014;2576263;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;20190923;;;;;;;;;;;;;20181201;20191220
5688370;W02-D-Evere-FH01;15485;1120015;2571296;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;20190923;;;;;;;;;;;;;20181201;20191130
5688370;W02-D-Evere-FH01;15485;1120016;2571300;;W02-D-Evere-FH01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;20190923;;;;;;;;;;;;;20181201;20191130
