8106383;W03-C-Antwerpen-West-FH02;19079;1138880;11222497;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;1937950;11222529;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;1937950;11222530;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;1945844;11222496;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;1945846;11222499;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;2028946;11222493;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;2055507;11222512;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;3927677;11222531;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;3927677;11222532;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;3927677;11222533;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;3927677;11222534;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4257323;11222498;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4505793;11222506;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4505793;11222507;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4507819;11222540;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513242;11222508;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513242;11222509;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513242;11222510;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513254;11222491;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513347;11222527;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513347;11222528;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513385;11222511;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;4513392;11222535;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222513;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222522;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222523;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222524;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222525;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222526;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222514;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222515;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222516;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222517;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222518;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222519;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222520;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;5497422;11222521;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;14;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;59174;11222500;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;59181;11222501;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;59181;11222502;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;59181;11222503;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;59181;11222504;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;;;;;;;;;;;;;;20210101;20220101
8106383;W03-C-Antwerpen-West-FH02;19079;59181;11222505;;W03-C-Antwerpen-West-FH02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;;;;;;;;;;;;;;20210101;20220101
