8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323852;5702743;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323861;5702752;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323862;5702753;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323863;5702754;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323864;5702755;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323865;5702756;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323866;5702757;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323867;5702758;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323868;5702759;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323869;5702760;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323870;5702761;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323853;5702744;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323871;5702762;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
8389069;W03-C-Knokke-Heist-FH09;21235;5979720;11323872;5702763;W03-C-Knokke-Heist-FH09;Immo Holiday;Zeedijk-Heist;8301;Knokke-Heist;50530104;info@immoholiday.be;20191209;;;;;;;;;;;;;;;;;;;;;;;;;PENDING;;;;0;33;1;;;;;;;;;;;;;;20200302;20210130
