6807323;W03-C-Antwerpen-West-FH07;19084;1072862;11086024;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1075070;11086326;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086215;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086216;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086217;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086218;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086219;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086220;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086221;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101815;11086222;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101820;11086552;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;1101820;11086553;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111553;1693680;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111553;1693681;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111553;10362347;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111553;10362348;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111555;1721370;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111555;1721371;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111555;1721372;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111555;1721373;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;20200401;20201231
6807323;W03-C-Antwerpen-West-FH07;19084;111555;1721374;;W03-C-Antwerpen-West-FH07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;20200401;20201231
